clean_title,title_length,tweet_count,exclaim_count,question_count,has_url,actual_label,predicted_label,fake_score,correct
drew barrymore and timothy olyphant enjoy a spot of downtime while filming santa clarita diet,15,2,0,0,1,1,0,0.3631043874182422,False
what happens at the abbey season 1 finale recap marissa and kyle split brandi and lawrence pause,17,0,0,0,1,0,0,0.02566918341932319,True
tinsley mortimer,2,53,0,0,1,0,0,0.3111774118623015,True
new details revealed in luann de lesseps relapse she spiraled out of control,13,63,0,0,1,0,0,0.14205353085693437,True
princess victoria allegedly groped by french photographer at swedish academy event,11,20,0,0,1,0,0,0.2369655691203006,True
chris hemsworth hugging a koala is all we need on a monday,12,20,0,0,1,0,1,0.6104339342257579,False
the cutest couples at the 2017 cma awards,8,1,0,0,1,0,0,0.09516811430230246,True
terrell owens joins dancing with the stars season 25 variety,10,69,0,0,1,0,0,0.0792481340171516,True
milla jovovich goes from hunting monsters to slaying cannes and more best dressed,13,26,0,0,1,0,0,0.08482843690517443,True
queer eye 2018 tv series,5,14,0,0,1,0,0,0.039521851875503645,True
goodbye dr find out which grey s anatomy character says i quit in fiery season 13 finale,17,54,1,0,1,0,0,0.03183491859807428,True
timeless star matt lanter and his wife are having a baby girl,12,1,1,0,1,0,1,0.522635737036395,False
michael jackson bodyguard biopic 13 huge shocks secret girlfriends and escape plans,12,2,0,0,1,0,1,0.6151898181300779,False
daily latest categorised real time breaking world news updates,9,0,0,0,1,0,1,0.5813664993273647,False
jamie foxx sings bitch better have my money as an opera song watch,13,42,0,0,1,0,0,0.2615421266542677,True
trixie mattel won rupaul s drag race all stars 3 no one saw it coming,15,8,0,0,1,0,0,0.07938418535866035,True
inside carly waddell and evan bass baby shower,8,63,0,0,1,0,0,0.2548295820984476,True
katie holmes reignites friendship with james van der beek to make jamie jealous,13,8,1,0,1,1,1,0.8196989602447655,True
shania twain s 20 best songs ranked,7,1,0,0,1,0,0,0.17730415592128246,True
mike myers on austin powers co star verne troyer i miss him variety,13,46,0,0,1,0,0,0.17093227697287106,True
brad pitt and jennifer aniston s second wedding joy,9,13,0,0,1,1,1,0.9624098301132242,True
bachelorette contestant michael nance dead at 31,7,80,0,0,1,0,0,0.14173385146129264,True
harvey weinstein more concerned about his family than himself ahead of arrest source,13,10,0,0,1,1,0,0.34332624032010695,False
jay z leaves nightclub staff 11 100 tip but people aren t happy,13,0,0,0,1,1,0,0.4174664017773171,False
this is not a drill anastasia is technically now a disney princess,12,51,0,0,1,0,0,0.052747151447458576,True
christian bale avoiding sun to prepare for dracula movie,9,3,0,1,1,1,1,0.5453250503660777,True
melania and ivanka trump bring the glamour with dramatic state dinner looks,12,73,0,0,1,0,0,0.3833747347291341,True
wags miami star astrid bavaresco talks dating in season 2 what she s looking for in a man and more,20,16,1,0,1,0,0,0.1492235569177312,True
maksim chmerkovskiy peta murgatroyd baby are all okay after intruder tried to break into their l a home,18,114,0,0,1,0,1,0.552396645894171,False
the office where are they now,6,26,0,1,1,0,0,0.2540448794242847,True
grammy winners 2018 the complete list,6,105,0,0,1,0,0,0.4427584928200367,True
in photos gina rodriguez and fifth harmony attend the star premiere in la,13,13,0,0,1,0,0,0.14064604348641202,True
diddy fergie meghan trainor play never have i ever on ellen,11,17,0,0,1,0,1,0.5532164266731987,False
selena gomez wears nothing but spanx in bad liar video,10,41,0,0,1,0,0,0.2797966844684095,True
kourtney kardashian s go to moisturizer is sold every 15 seconds,11,67,0,0,1,0,1,0.5231442762443355,False
tony awards 2018 complete winners list,6,180,0,0,1,0,0,0.2984298518050912,True
nicole richie pleading with sofia to end scott disick romance before his kids get too attached,16,12,0,0,1,1,1,0.5821539693023216,True
i think about this a lot sex and the city edition,11,0,0,0,1,0,0,0.21456198145769642,True
justin theroux and aubrey plaza intriguing new couple alert wireler,10,31,0,1,1,1,1,0.8266545591397173,True
meet ciara and russell wilson s adorable addition to their family,11,93,0,0,1,0,0,0.13779480161203872,True
the flash season 4,4,25,0,0,1,0,0,0.039907740737993726,True
maggie gyllenhaal leah remini scientology feud made up by outlet,10,4,0,0,1,1,1,0.5177885059920411,True
this fan theory about drake s son s name will blow your mind,13,103,0,0,1,0,0,0.40233957739640924,True
jet li is completely fine amid hyperthyroidism battle manager says,10,8,0,0,1,0,0,0.4847664890399626,True
riverdale s cami mendes is dating victor houston,8,0,0,0,1,0,0,0.23254980870559078,True
janet jackson separates from husband plans to resume tour,9,55,0,0,1,0,0,0.27875608554902553,True
nicki minaj delays new album queen,6,63,0,0,1,0,0,0.48671832503298595,True
jennifer lopez and alex rodriguez celebrate christmas in miami with their families,12,25,0,0,1,1,1,0.5857508381287632,True
gloria estefan s sister makes her a quilt from their late mother s pyjamas,14,12,0,0,1,0,0,0.12690352403502628,True
jax taylor breaks down his socialite douchebag persona,8,47,0,0,1,0,0,0.11776416301633873,True
did selena gomez just make flip flops chic,8,56,0,1,1,0,1,0.7742197289764698,False
meghan markle won t have a maid of honor at royal wedding,12,43,0,0,1,0,1,0.5166809226744066,False
dan conner,2,54,0,0,1,0,0,0.23670507979406014,True
2018 acm awards jason aldean wins entertainer of the year,10,79,0,0,1,0,0,0.12056205975457655,True
first look meet johnny depp s character in new murder on the orient express trailer,15,59,0,0,1,0,0,0.19690239816888297,True
here s how much meghan markle s wedding dress costs according to stylists,13,50,0,0,1,0,0,0.2404745191515043,True
usda approves slaughterhouses producing horse meat for human consumption,9,265,0,0,1,1,0,0.29576468143301693,False
the arrangement recap terence forces kyle down a dark path,10,44,0,0,1,0,0,0.04233496205842023,True
kim kardashian wants you to know that wasn t cocaine you saw on her snapchat,15,86,0,0,1,1,1,0.5522498602440981,True
brad pitt angelina jolie reportedly agree to spend christmas together with the kids,13,7,0,0,1,1,1,0.9477656615964613,True
why kourtney kardashian is now her realest ever at age 39,11,56,0,0,1,0,0,0.21853776261811217,True
brad pitt gives george amal clooney african doll advice during 1st meeting with twins,14,5,0,0,1,1,1,0.8703323568640653,True
john cena promises nikki bella he will make her a mom,11,53,0,0,1,0,0,0.06588868244609675,True
who is navi michael jackson impersonator to play king of pop in lifetime biopic,14,61,0,1,1,0,1,0.6371541294379501,False
nick jonas and priyanka chopra are twinning while taking london by storm,12,57,0,0,1,0,0,0.27045715621676875,True
logan paul speaks out about suicide video i m a good guy who made a bad decision,17,17,0,0,1,0,0,0.08407319138674582,True
grey s anatomy star gets engaged to longtime boyfriend,9,64,0,0,1,0,0,0.12621632317043532,True
mel gibson hollywood pedophiles have nowhere left to hide,9,95,0,0,1,1,1,0.6428457074632443,True
cmt music awards announce 2018 nominations and little big town as host variety,13,16,0,0,1,0,0,0.03210785766795145,True
chrissy teigen gives birth to baby no 2 somebody s herrrrrrre,11,83,1,0,1,0,0,0.12245296497067028,True
kim kardashian kendall jenner can t date jordan clarkson he s not famous enough,14,47,0,0,1,1,1,0.528638775139943,True
victoria beckham in talks to star in her own reality tv show behind the scenes of fashion empire,18,6,0,0,1,1,0,0.2679662898387187,False
brad pitt vs the rumor mill why he s the target of even more wild stories than usual,18,6,0,0,1,1,1,0.9469983599095839,True
prince william may have just revealed the gender of his and kate middleton s third child,16,3,0,0,1,0,1,0.6139540407655869,False
taylor swift who bff karlie kloss hangs out with katy perry in l a,14,51,0,1,1,1,1,0.785784053525829,True
diana shared details of her love for charles with friends,10,8,0,0,1,0,1,0.553293614526099,False
beyonc travels to houston to show support for victims of hurricane harvey,12,23,0,0,1,0,0,0.4163326317081943,True
olivia culpo s wide leg denim is making us rethink skinny jeans,12,66,0,0,1,0,0,0.0854002182404731,True
will grace is back and so is the debate over its place in lgbtq history,15,59,0,0,1,0,0,0.08195472961789793,True
dwts alum cheryl burke just discovered she has a sister she never knew existed,14,67,0,0,1,0,0,0.3121430200069608,True
jeff leatham gets his own proposal from fianc colton haynes 2 months after he popped the question,17,107,0,0,1,0,0,0.11182597915181242,True
brad pitt s near breakdown,5,637,0,0,1,1,1,0.9775538952620036,True
grammys 2018 chrissy teigen john legend talk about missing toilet,10,13,0,0,1,0,0,0.1797713736022416,True
10 of fish across sushi restaurants not as labelled,9,8,0,0,1,1,0,0.18649744851082292,False
chris pratt anna faris separation 5 fast facts you need to know,12,9,0,0,1,1,0,0.4606320066513486,False
inside the chaos of brad pitt and angelina jolie s parenting of their six children with knives tempers and no school,21,6,0,0,1,1,1,0.9113923099022575,True
ncis star pauley perrette rejoices over end to lies about her show exit,13,0,0,0,1,0,0,0.15524112104288706,True
ariana grande closes one love manchester with emotional rendition of somewhere over the rainbow,14,88,0,0,1,0,0,0.154366952590933,True
what does kardashian mean,4,50,0,1,1,0,1,0.6208765173483786,False
alignment test,2,39,0,0,1,0,0,0.2984099840672925,True
surprise katharine mcphee and david foster are engaged,8,8,1,0,1,1,0,0.3937684815223023,False
national eating disorders association,4,26,0,0,1,0,0,0.4027027936124801,True
joe jackson laid to rest in the same cemetery as son michael following private funeral,15,85,0,0,1,0,0,0.34896601382569037,True
the royals queen helena is giving herself the hottest birthday gift of them all sebastian,15,41,1,0,1,0,0,0.18092411561814944,True
jennifer aniston and angelina jolie secret dinner in touch trendy fame,11,7,0,0,1,1,1,0.9218909228584914,True
angelina jolie is single not dating real estate agent,9,9,0,0,1,1,1,0.7055453675119258,True
warren buffett says the super rich pay lower tax rates than others,12,88,0,0,1,0,0,0.21737273409642316,True
miley cyrus asks her dad to be the voice advisor,10,7,0,0,1,1,0,0.45823277806473256,False
robert pattinson in new relationship report,6,11,0,0,1,1,1,0.9813056647037298,True
why did meghan markle leave the uk in secret last week before wedding to prince harry,16,19,0,1,1,1,1,0.7503219464823048,True
hailey baldwin reveals how her dad stephen reacted to her sexy maxim cover watch,14,2,1,0,1,0,0,0.162798724073259,True
twitter discovered a regina george lookalike and the resemblance is so fetch,12,66,0,0,1,0,1,0.5453590249870978,False
that 70s show tv series 1998 2006,7,1130,0,0,1,1,0,0.15001004998924605,False
rihanna feels sexy and more confident with new curves,9,32,0,0,1,1,1,0.7040330125327657,True
ariel winter s friends she s about to elope with levi meaden,12,2,0,0,0,1,1,0.8667058496450325,True
kuwtk kim kardashian west goes blonde for kanye west on anniversary,11,2,0,0,1,1,1,0.6315900190084381,True
sarah hyland dating wells adams from the bachelorette,8,0,0,1,1,0,0,0.3829727054124406,True
how twin peaks got lost and found its way back,10,48,0,0,1,0,0,0.1822697732087733,True
kendra wilkinson to her mom you sell my tears to the tabloids,12,67,1,0,1,0,0,0.14026817972331898,True
second wives club star shawna craig talks marriage to lorenzo lamas being a surrogate to his daughter shayne,18,56,0,0,1,0,0,0.25810894114525595,True
kristen stewart i ve been deeply in love with everyone i ve dated,13,7,0,0,1,1,1,0.7691512744448282,True
magical harry potter river cruise will set sail this summer,10,55,0,0,1,0,0,0.29256484866548466,True
mariah carey reportedly proposed to bf bryan tanaka with super romantic song wedding plans revealed,15,12,0,0,1,1,1,0.8895419114240236,True
beauty bloggers are now using the contouring make up trick for perfect legs,13,24,0,0,1,0,0,0.09592891178239747,True
ellen degeneres tries to help pregnant eva longoria pick out unique baby names,13,60,0,0,1,0,1,0.5360205240632839,False
carrie fisher,2,1,0,0,1,0,0,0.35405599939941074,True
could this be the wedding dress cardi b wears down the aisle,12,80,0,1,1,0,0,0.18420917201965453,True
broad city to end with season 5 as ilana glazer and abbi jacobson ink viacom pact,16,28,0,0,1,0,0,0.06652203097971704,True
watch kendall jenner s first ever adidas ad,8,83,0,0,1,0,0,0.37148079333915934,True
jennifer hudson diva on the voice uk set report,9,6,0,0,0,1,1,0.9820096004646357,True
tristan thompson cavaliers still the team to beat in east without lebron james,13,0,0,0,1,0,0,0.3714007747023537,True
will selena gomez be an american ldol judge producers giving her an offer says source,15,702,0,1,1,1,1,0.8741858046405723,True
lucy hale apologizes for calling herself fat after body shaming accusations,11,82,0,0,1,0,0,0.16565812280682682,True
the bizarre reason why blake lively just deleted all of her instagram photos,13,53,0,0,1,0,0,0.2726293074833404,True
the flash season 5,4,93,0,0,1,0,0,0.04119475849997319,True
nick cannon s turban doesn t seem to be going anywhere,11,6,0,0,1,1,0,0.4052084219423308,False
nick jonas swoons over priyanka chopra s smile as romance rumors heat up,13,80,0,0,1,0,0,0.22229731035030048,True
happy renewed for season 2 by syfy,7,18,1,0,1,0,0,0.050195663363594004,True
prince harry and prince william sibling rivalry between the royal brothers revealed,12,56,0,0,1,0,0,0.42005873581997244,True
jourdan dunn rocks white swimsuit for solid and striped,9,81,0,0,1,0,1,0.5788286433815115,False
this picture of justin theroux cuddling up to close friend naomi watts upset wife jennifer aniston,16,6,0,0,1,1,1,0.8629106473709269,True
2007 federal tax rate schedules,5,23,0,0,1,0,0,0.24214692070007024,True
rihanna at crop over festival why she decided to leave love hassan behind,13,5,0,0,1,1,1,0.5288853042793576,True
harry styles felt naked when he cut his hair for dunkirk,11,61,0,0,1,0,0,0.262162051606693,True
